Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000007255	79090	TRAPPC6A	O75865	X175.ENSG00000007255	0.194485606060606	0.242650250764572	1
ENSG00000007264	4145	MATK	P42679	X176.ENSG00000007264	-0.0819090909090907	0.792613876197031	1
ENSG00000007306	1087	CEACAM7	Q14002	X177.ENSG00000007306	0.0659833333333333	0.257680382236941	1
ENSG00000007312	974	CD79B	P40259	X178.ENSG00000007312	0.513581818181818	0.11614297427267	1
ENSG00000007314	6329	SCN4A	P35499	X179.ENSG00000007314	-0.010875	0.81958423512751	1
ENSG00000007341	54879	ST7L	Q8TDW4	X180.ENSG00000007341	0.0189969696969694	0.902310235142228	1
ENSG00000007350	8277	TKTL1	P51854	X181.ENSG00000007350	-0.13589696969697	0.606479287579082	1
ENSG00000007372	5080	PAX6	P26367	X182.ENSG00000007372	0.135370454545455	0.538651502189463	1
ENSG00000007376	113000	RPUSD1	Q9UJJ7	X183.ENSG00000007376	-0.0324507575757579	0.830415147086437	1
ENSG00000007384	64285	RHBDF1	Q96CC6	X184.ENSG00000007384	-0.225888636363636	0.209944215293687	1
ENSG00000007392	55692	LUC7L	Q9NQ29	X185.ENSG00000007392	-0.0641060606060605	0.395787391948901	1
ENSG00000007402	9254	CACNA2D2	Q9NY47	X186.ENSG00000007402	-0.00423712121212124	0.984481162656115	1
ENSG00000007516	8938	BAIAP3	O94812	X187.ENSG00000007516	-0.549913636363637	0.108849112268649	1
ENSG00000007520	115939	TSR3	Q9UJK0	X188.ENSG00000007520	0.224208333333333	0.130242792118121	1
ENSG00000007541	9091	PIGQ	Q9BRB3	X189.ENSG00000007541	0.0512886363636359	0.780927651688035	1
ENSG00000007545	57585	CRAMP1	Q96RY5	X190.ENSG00000007545	-0.101318181818182	0.352416953432674	1
ENSG00000007866	7005	TEAD3	Q99594	X191.ENSG00000007866	0.20625	0.202697809094033	1
ENSG00000007908	6401	SELE	P16581	X192.ENSG00000007908	-0.0103492424242424	0.944845090545539	1
ENSG00000007923	55735	DNAJC11	Q9NVH1	X193.ENSG00000007923	-0.0209401515151511	0.916343302342061	1
ENSG00000007933	2328	FMO3	P31513	X194.ENSG00000007933	0.0353022727272727	0.701567516887059	1
ENSG00000007944	29116	MYLIP	Q8WY64	X195.ENSG00000007944	-0.307337121212121	0.131650062614771	1
ENSG00000007952	27035	NOX1	Q9Y5S8	X196.ENSG00000007952	-0.0572803030303031	0.289837604172542	1
ENSG00000007968	1870	E2F2	Q14209	X197.ENSG00000007968	0.34917803030303	0.201100673055481	1
ENSG00000008018	5689	PSMB1	P20618	X198.ENSG00000008018	-1.81818181820385e-05	0.999837755062527	1
ENSG00000008056	6853	SYN1	P17600	X199.ENSG00000008056	-0.328865909090909	0.0432515761277203	1
ENSG00000008083	3720	JARID2	Q92833	X200.ENSG00000008083	0.0561325757575751	0.842488594754015	1
