Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000008128	728642	CDK11A	Q9UQ88	X203.ENSG00000008128	-0.0619178571428563	0.736547444417628	0.97953623543086
ENSG00000008130	65220	NADK	O95544	X204.ENSG00000008130	0.0985535714285718	0.787564947219184	0.989999021779807
ENSG00000008196	7021	TFAP2B	Q92481	X205.ENSG00000008196	0.0995321428571428	0.326556062333496	0.885535541907807
ENSG00000008197	83741	TFAP2D	Q7Z6R9	X206.ENSG00000008197	-0.0601571428571429	0.282282330684248	0.885535541907807
ENSG00000008226	9940	DLEC1	Q9Y238	X207.ENSG00000008226	0.109594642857143	0.424093600238328	0.89467385154578
ENSG00000008256	9265	CYTH3	O43739	X208.ENSG00000008256	0.425760714285715	0.190991598067721	0.885535541907807
ENSG00000008277	53616	ADAM22	Q9P0K1	X209.ENSG00000008277	0.325419642857143	0.329775731913942	0.885535541907807
ENSG00000008282	6856	SYPL1	Q16563	X210.ENSG00000008282	0.0312053571428575	0.787273779872184	0.989828807524383
ENSG00000008283	1534	CYB561	P49447	X211.ENSG00000008283	0.00650714285714248	0.973388361930635	1
ENSG00000008294	9043	SPAG9	O60271	X212.ENSG00000008294	0.0536875	0.768240739618343	0.986139606784819
ENSG00000008300	1951	CELSR3	Q9NYQ7	X213.ENSG00000008300	0.138010714285715	0.62486557347862	0.955596140062783
ENSG00000008311	10157	AASS	Q9UDR5	X214.ENSG00000008311	0.406605357142857	0.0799225655233379	0.885535541907807
ENSG00000008323	55200	PLEKHG6	Q3KR16	X215.ENSG00000008323	-0.102583928571428	0.772507992000712	0.98652285693671
ENSG00000008324	51188	SS18L2	Q9UHA2	X216.ENSG00000008324	-0.0568607142857139	0.738469967331033	0.979782337881633
ENSG00000008382	84954	MPND	Q8N594	X217.ENSG00000008382	0.2267	0.315054778056854	0.885535541907807
ENSG00000008394	4257	MGST1	P10620	X218.ENSG00000008394	0.432141071428572	0.39777494042738	0.886454521013822
ENSG00000008405	1407	CRY1	Q16526	X219.ENSG00000008405	-0.100174999999999	0.720256486955493	0.976209241671953
ENSG00000008438	8993	PGLYRP1	O75594	X220.ENSG00000008438	0.290428571428572	0.337473614785186	0.885535541907807
ENSG00000008441	4784	NFIX	Q14938	X221.ENSG00000008441	-0.135189285714286	0.648107484246063	0.959221246745048
ENSG00000008513	6482	ST3GAL1	Q11201	X222.ENSG00000008513	-0.194917857142856	0.311708870367643	0.885535541907807
ENSG00000008516	64386	MMP25	Q9NPA2	X223.ENSG00000008516	-0.077942857142857	0.823180339710969	0.996185740362827
ENSG00000008517	9235	IL32	P24001	X224.ENSG00000008517	0.349305357142857	0.606745389787021	0.949736737012729
ENSG00000008710	5310	PKD1	P98161	X225.ENSG00000008710	0.2479125	0.256896777501015	0.885535541907807
ENSG00000008735	23542	MAPK8IP2	Q13387	X226.ENSG00000008735	-0.1206625	0.168934772843586	0.885535541907807
ENSG00000008838	9862	MED24	O75448	X227.ENSG00000008838	0.453210714285715	0.00225974703451039	0.885535541907807
ENSG00000008853	23221	RHOBTB2	Q9BYZ6	X228.ENSG00000008853	0.0397535714285717	0.861644660114275	1
ENSG00000008869	54497	HEATR5B	Q9P2D3	X229.ENSG00000008869	0.281621428571428	0.388699456674031	0.885535541907807
