Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000205629	51451	LCMT1	Q9UIC8	X17478.ENSG00000205629	0.00834047619047628	0.944355720944567	1
ENSG00000205639	388931	MFSD2B	A6NFX1	X17479.ENSG00000205639	-0.124295238095238	0.264852287402227	0.942432667788342
ENSG00000205642	425054	VCX3B	Q9H321	X17480.ENSG00000205642	-0.0227571428571429	0.358339621232648	0.942432667788342
ENSG00000205643	150383	CDPF1	Q6NVV7	X17481.ENSG00000205643	-0.147761904761905	0.589963826680974	0.996817662830123
ENSG00000205649	3347	HTN3	P15516	X17482.ENSG00000205649	0	1	1
ENSG00000205659	91750	LIN52	Q52LA3	X17483.ENSG00000205659	0.121292857142857	0.713801639779442	1
ENSG00000205667	347527	ARSH	Q5FYA8	X17484.ENSG00000205667	0	1	1
ENSG00000205669	641372	ACOT6	Q3I5F7	X17485.ENSG00000205669	0	1	1
ENSG00000205670	54065	SMIM11A	P58511	X17486.ENSG00000205670	-0.127335714285714	0.594560585424918	0.996868160973262
ENSG00000205678	253017	TECRL	Q5HYJ1	X17487.ENSG00000205678	-0.00488809523809524	0.541788717392993	0.983246236180428
ENSG00000205683	8110	DPF3	Q92784	X17488.ENSG00000205683	-0.0594119047619048	0.788696965793306	1
ENSG00000205693	100287284	MANSC4	A6NHS7	X17489.ENSG00000205693	-0.212292857142857	0.207908375903546	0.942432667788342
ENSG00000205702	1564	CYP2D7	A0A087X1C5	X17490.ENSG00000205702	-0.154433333333333	0.447292906722126	0.961740889258039
ENSG00000205707	144363	ETFRF1	Q6IPR1	X17491.ENSG00000205707	0.0901428571428568	0.668266223521967	1
ENSG00000205710	100130311	C17orf107	Q6ZR85	X17492.ENSG00000205710	0.200226190476191	0.398443626589088	0.947043273151642
ENSG00000205718	653656	MBD3L4	A6NDZ8	X17493.ENSG00000205718	0	1	1
ENSG00000205726	6453	ITSN1	Q15811	X17494.ENSG00000205726	0.799088095238095	0.0832934044892133	0.942432667788342
ENSG00000205730	162073	ITPRIPL2	Q3MIP1	X17495.ENSG00000205730	0.650769047619048	0.113582984387	0.942432667788342
ENSG00000205744	79958	DENND1C	Q8IV53	X17496.ENSG00000205744	-0.0460119047619045	0.657708295105491	1
ENSG00000205754	338821	SLCO1B7	G3V0H7	X17497.ENSG00000205754	0	1	1
ENSG00000205755	64109	CRLF2	Q9HC73	X17498.ENSG00000205755	0.181554761904762	0.16866774030032	0.942432667788342
ENSG00000205758	9946	CRYZL1	O95825	X17499.ENSG00000205758	0.0867952380952381	0.591503847220284	0.996868160973262
ENSG00000205765	285636	C5orf51	A6NDU8	X17500.ENSG00000205765	-0.108185714285714	0.744158643891223	1
ENSG00000205777	2543	GAGE1	Q13065	X17501.ENSG00000205777	-0.0117857142857143	0.363152485488507	0.942432667788342
ENSG00000205784	645432	ARRDC5	A6NEK1	X17502.ENSG00000205784	0.0659142857142853	0.743662402469361	1
ENSG00000205795	192668	CYS1	Q717R9	X17503.ENSG00000205795	0.022	0.782843615890183	1
ENSG00000205808	403313	PLPP6	Q8IY26	X17504.ENSG00000205808	0.236695238095238	0.386812538057761	0.942952505839537
ENSG00000205809	3822	KLRC2	P26717	X17505.ENSG00000205809	0.0591785714285714	0.262049152743326	0.942432667788342
ENSG00000205810	3823	KLRC3	Q07444	X17506.ENSG00000205810	-0.00595000000000002	0.943353797323354	1
ENSG00000205832	342346	C16orf96	A6NNT2	X17507.ENSG00000205832	0.18567619047619	0.00808836752661619	0.942432667788342
ENSG00000205835	647309	GMNC	A6NCL1	X17508.ENSG00000205835	0	1	1
ENSG00000205838	153657	TTC23L	Q6PF05	X17509.ENSG00000205838	-0.14107619047619	0.378620185956487	0.942432667788342
ENSG00000205846	93978	CLEC6A	Q6EIG7	X17510.ENSG00000205846	0.441902380952381	0.196344862431437	0.942432667788342
ENSG00000205853	10737	RFPL3S	P0C7P2	X17511.ENSG00000205853	0.188969047619048	0.7298162730282	1
ENSG00000205856	150297	C22orf42	Q6IC83	X17512.ENSG00000205856	0.0495047619047619	0.703321576510289	1
